"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categoryName","cid","city","countryCode","error","errorDescription","fid","imageUrl","isAdvertisement","isLocalGuide","likesCount","location/lat","location/lng","name","neighborhood","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/null","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","url","visitedIn"
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Kyle Greer",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"a year ago","2023-08-16T16:43:06.321Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSURwbExTOVNREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURwbExTOVNREAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIDplLS9SQ%7CCgwImvnzpgYQsJnFmQE%7C?hl=en","104064881043004438207","1","https://lh3.googleusercontent.com/a/ACg8ocI0wRom58MiZP5McnH7GZjZxZlud5iWXARXtMSrdiF6xKPIhQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104064881043004438207?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","4",,,"false","I had a phase go out in my house and he came quickly and helped us regain power in the middle of the night for me and my disabled mother, I am extremely thankful for this.

I am sad to say that I paid him more than he asked under the assumption that he was going to purchase more parts to be able to return and replace my panel and he never called back nor returned to do what we agreed upon.

I would recommend him to anyone but i would clearly get things in writing because he has never sent my receipt over email as he said he would.

he very much encouraged me to review him but I wanted to wait for all the work to be finished. I am sure he is very busy and to be clear I have talked to him since saying I would still need the work and I have given more than a few months to get back to me.",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Steve Bogart",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2023-01-25T18:29:49.699Z",,,,"Yes","ChZDSUhNMG9nS0VJQ0FnSURCamRma053EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURCamRma053EAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIDBjdfkNw%7CCgwInerFngYQuMXFzQI%7C?hl=en","103198508772252091583","1","https://lh3.googleusercontent.com/a/ACg8ocK12_-WbBLhcSFqDh7muMQvy7MhJZm6C_80fv_PFSGIeixk2A=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103198508772252091583?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","I'd  recommend him to anyone,he came after hours wired my hot water heater for me got me out of a jam.",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Bev Smith",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-11-20T13:20:00.906Z",,,,"Yes","ChdDSUhNMG9nS0VJQ0FnSUQtbU9yUGtBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQtbU9yUGtBRRAB!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgID-mOrPkAE%7CCgwIgNPomwYQiN29sAM%7C?hl=en","104419082967254701662","8","https://lh3.googleusercontent.com/a/ACg8ocIed0QSq_6-kNHca-pQZBDYA3z7FQSSv5OyVanaeVGXkPvitg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104419082967254701662?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","Mr. Frank King came at the last minute and help my husband and I. We had been trying to get some electrical work done in our home and NO one would come or they were too busy🙄 Praise God, Frank answer the call and came right out. Will ALWAYS have our business!!!",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Jeanni Greer",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-11-02T20:29:51.165Z",,,,"Yes","ChdDSUhNMG9nS0VJQ0FnSUMtcHV2YnVnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMtcHV2YnVnRRAB!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIC-puvbugE%7CCgsIv6aLmwYQiIrtTg%7C?hl=en","105889532275258699861","3","https://lh3.googleusercontent.com/a-/ALV-UjXShuTZxV98LrkQeoPGFXsCKj5vUER1bHIOEPUl4VpOB-nQqRNu=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105889532275258699861?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","Wonderful service. I needed outside outlets, a switch and a garage outlet changed out.  Service was outstanding! Very efficient, knowledgeable and professional.   Will be who I call for any electrical work or concerns.  Would recommend him to anyone.",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","true","0","29.702168","-84.2237664","Maile Ontiveros",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-09-24T14:23:22.753Z",,,,"Yes","ChdDSUhNMG9nS0VJQ0FnSUQyeFk3SjNRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQyeFk3SjNRRRAB!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgID2xY7J3QE%7CCgwI2qW8mQYQoJGL5wI%7C?hl=en","112894960545130952438","58","https://lh3.googleusercontent.com/a/ACg8ocKoWU4FpkuwW1QKkIdX3SE0JdSpn5NzJPaSf4QSpZN-CRXurA=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/112894960545130952438?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","I had family coming in from out of state and they needed to plug in their travel trailer.  I called on Saturday and he was here on Monday evening.  The price was reasonable.  He listened to our needs and explained the options we had available to him.  Definitely plan on using him again.

***UPDATE 9/22/2022
Called again to tell him a light switch was sizzling in my kitchen and he came out same day.  I tried to book an appointment to have him install some kitchen lighting and he offered to do it while he was at my home.  He stayed late to complete the job.  Love my new lights.  I will always use this company.",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Stacy Peyton",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-07-20T12:50:07.515Z",,,,"Yes","ChZDSUhNMG9nS0VJQ0FnSUN1MklhaEZREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUN1MklhaEZREAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgICu2IahFQ%7CCgwI__PflgYQ2K7l9QE%7C?hl=en","103406291266678979489","3","https://lh3.googleusercontent.com/a-/ALV-UjWXOnbbTh1kiNYQz8oL0LGaTzlSrHZ0aI6gKBV3sZHhD1Qy3-Ds=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103406291266678979489?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","We had been dealing with flickering lights, partial power and no AC and couldn't find the problem. We called and spoke to Frank who came that afternoon even though he was on another service call. It wasn't long before he found the problem and he stayed until the job was done. Our house could have burned down. He basically saved our lives. Not only is he a wonderful electrician, he cares about his customers. I definitely recommend Frank to anyone having electrical issues!",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","samantha sisavanh",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-07-06T02:01:15.741Z",,,,"Yes","ChZDSUhNMG9nS0VJQ0FnSURPN3VlNUtnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURPN3VlNUtnEAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIDO7ue5Kg%7CCgwI69mTlgYQoKu-4QI%7C?hl=en","105509265453032844813","8","https://lh3.googleusercontent.com/a-/ALV-UjUKYRxIY2SltVcfqgRf94gtctKfJy7kSC4pfb6fb2guCwxn8CUI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105509265453032844813?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","Frank was super nice to my family and I. He did an outstanding job helping install my Ring doorbell and fixed my wires. I'm glad we came across your business! I look forward to working with you again! Thank you again for being so kind! If you're looking for a knowledgeable electrician, I highly recommend Frank!",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","L J",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"2 years ago","2022-05-11T05:18:07.787Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUQyOHZMX1JREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyOHZMX1JREAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgID28vL_RQ%7CCgwIj47tkwYQwKuw9wI%7C?hl=en","108532957651194877738","2","https://lh3.googleusercontent.com/a-/ALV-UjVcUzurGyt-Xl7iYcol_y__BLo2FcU2olaFL0IRtENyJXx2Yr0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108532957651194877738?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","We feel fortunate to have  King Construction and Electric do our electrical work. Frank is a good, honest and professional person. Our house is only 2 yrs old, but the outlets in the kitchen kept melting if more than one gadget was running at the same time. He ran some type of higher voltage wiring and now we have more designated circuits. He also installed a garbage disposal and wired an electrical outlet for it and then installed an outdoor fan. It was a two day job and it was so worth the money to now feel safe have peace of mind.",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","true","0","29.702168","-84.2237664","stephylovespandas",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"3 years ago","2022-02-01T04:09:23.197Z",,,,"Yes","ChZDSUhNMG9nS0VJQ0FnSURtOGJLWkd3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURtOGJLWkd3EAE!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIDm8bKZGw%7CCgsI8-TijwYQ0MT4XQ%7C?hl=en","103738530551160320959","17","https://lh3.googleusercontent.com/a-/ALV-UjV7BLhFjEP23mqIzaeJdjqztwAn2clQfKnEpzK0kc1Yp3FTj6Y=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/103738530551160320959?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false","Frank is an amazing and great electrician. My family and I we're having outages on one side of our house, not only did he diagnose the problem quickly, he explained in understandable terms what the issues were and how to prevent them for the future. Very affordable and even came late into the night so as to prevent anything more severe from happening. Highly reccomend and will definitely use moving forward! Thank you Frank!",,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Construction company","Service establishment",,,,"Electrician","15556644200973223488",,,,,"0x88933ae0d1363055:0xd7e44d7a68264640","https://lh5.googleusercontent.com/p/AF1QipPdP0ZOWvGkYrzCvSLZ5rg5wjW7JB9cMv70tKyG=w408-h544-k-no","false","false","0","29.702168","-84.2237664","Tristan King",,"false","ChIJVTA20eA6k4gRQEYmaHpN5Nc",,,"6 years ago","2018-10-22T04:45:33.638Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSUR3aUtMRnVnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUR3aUtMRnVnRRAB!2m1!1s0x0:0xd7e44d7a68264640!3m1!1s2@1:CIHM0ogKEICAgIDwiKLFugE%7CCgwI7au13gUQ8eOksAI%7C?hl=en","103176139075113704402","0","https://lh3.googleusercontent.com/a-/ALV-UjU1vOzMrtL_O_GvA38UlGVm0LfFkNQgbeVBWKX_9WXvGpuAsedG=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103176139075113704402?hl=en","14","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJVTA20eA6k4gRQEYmaHpN5Nc&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc","5",,,"false",,,"King Electric & Construction, LLC","4.6","https://www.google.com/maps/search/?api=1&query=King%20Electric%20%26%20Construction%2C%20LLC&query_place_id=ChIJVTA20eA6k4gRQEYmaHpN5Nc",
,"Electrician","Service establishment",,,,,"Electrician","3850762250162724714",,,"no_reviews","Place ""Shoreline Electrical Contractors, LLC"" (ID: ChIJlarMSTP1yyERat9uQ92ncDU) has no reviews","0x21cbf53349ccaa95:0x3570a7dd436edf6a","https://lh5.googleusercontent.com/p/AF1QipP6cCqV1Vyvl-iq7D8zxKY9U_1Bb13D9DMxT6O7=w449-h240-k-no","false",,,"30.7327891","-87.70195",,,"false","ChIJlarMSTP1yyERat9uQ92ncDU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJlarMSTP1yyERat9uQ92ncDU&query_place_id=ChIJlarMSTP1yyERat9uQ92ncDU",,,,"false",,,"Shoreline Electrical Contractors, LLC",,"https://www.google.com/maps/search/?api=1&query=Shoreline%20Electrical%20Contractors%2C%20LLC&query_place_id=ChIJlarMSTP1yyERat9uQ92ncDU",
,"Electrician","Service establishment",,,,,"Electrician","17345602826394268015",,,,,"0x4ebe50d51fa1673b:0xf0b7f5dea23df16f",,"false","false","0","33.5033775","-87.613652","Theresa Vines",,"false","ChIJO2ehH9VQvk4Rb_E9ot71t_A",,,"3 days ago","2025-01-31T01:49:46.513Z",,,,,"ChZDSUhNMG9nS0VJQ0FnTUNBbXBqMEFREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNBbXBqMEFREAE!2m1!1s0x0:0xf0b7f5dea23df16f!3m1!1s2@1:CIHM0ogKEICAgMCAmpj0AQ%7CCgwIutjwvAYQiMna9AE%7C?hl=en","109828882273286141569","2","https://lh3.googleusercontent.com/a/ACg8ocI9SAk6JxciGrGJVHW8nzqo-5mCNYrJKVHXMa3yMcB-YEZPQpM=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109828882273286141569?hl=en","13","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJO2ehH9VQvk4Rb_E9ot71t_A&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A","5",,,"false","Excellent service from Lee and Chris. They stayed until they found and fixed a pre-existing problem I didn’t know I had. If I ever have electrical issues again I’ll be calling Fayette Electrical. 👍🏻👍🏻👍🏻",,"Fayette Electric","4.7","https://www.google.com/maps/search/?api=1&query=Fayette%20Electric&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A",
,"Electrician","Service establishment",,,,,"Electrician","17345602826394268015",,,,,"0x4ebe50d51fa1673b:0xf0b7f5dea23df16f",,"false","false","0","33.5033775","-87.613652","Carter McGill",,"false","ChIJO2ehH9VQvk4Rb_E9ot71t_A",,,"3 months ago","2024-10-16T18:50:32.703Z",,,,,"ChdDSUhNMG9nS0VJQ0FnSUNYcnJibGlnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNYcnJibGlnRRAB!2m1!1s0x0:0xf0b7f5dea23df16f!3m1!1s2@1:CIHM0ogKEICAgICXrrbligE%7CCgwI-JXAuAYQ4M2qzwI%7C?hl=en","105923428482390747948","5","https://lh3.googleusercontent.com/a/ACg8ocIMPDFqZ9LUhi_hsXcuzB27_a6vnfpjDNR0FlwvYb-R-Yissg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105923428482390747948?hl=en","13","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJO2ehH9VQvk4Rb_E9ot71t_A&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A","5",,,"false",,,"Fayette Electric","4.7","https://www.google.com/maps/search/?api=1&query=Fayette%20Electric&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A",
,"Electrician","Service establishment",,,,,"Electrician","17345602826394268015",,,,,"0x4ebe50d51fa1673b:0xf0b7f5dea23df16f",,"false","false","0","33.5033775","-87.613652","Landon Overton",,"false","ChIJO2ehH9VQvk4Rb_E9ot71t_A",,,"5 months ago","2024-08-12T21:39:07.048Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUM3MUxER2RBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM3MUxER2RBEAE!2m1!1s0x0:0xf0b7f5dea23df16f!3m1!1s2@1:CIHM0ogKEICAgIC71LDGdA%7CCgsI-4HqtQYQuImTFw%7C?hl=en","116870383643279614586","3","https://lh3.googleusercontent.com/a/ACg8ocLrSLlBn4F75IucQVQzaZPqmxos-TD6S-4EytISxM1hy58KrQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116870383643279614586?hl=en","13","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJO2ehH9VQvk4Rb_E9ot71t_A&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A","5",,,"false","Very professional and wonderfully done work.  And they were willing to push us up their list once they found out our issue had us displaced.  Would give more stars if I could!",,"Fayette Electric","4.7","https://www.google.com/maps/search/?api=1&query=Fayette%20Electric&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A",
,"Electrician","Service establishment",,,,,"Electrician","17345602826394268015",,,,,"0x4ebe50d51fa1673b:0xf0b7f5dea23df16f",,"false","false","0","33.5033775","-87.613652","opethorchid67",,"false","ChIJO2ehH9VQvk4Rb_E9ot71t_A",,,"11 months ago","2024-02-29T20:52:55.762Z",,,,,"ChZDSUhNMG9nS0VJQ0FnSUM5eU5IcGFBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUM5eU5IcGFBEAE!2m1!1s0x0:0xf0b7f5dea23df16f!3m1!1s2@1:CIHM0ogKEICAgIC9yNHpaA%7CCgwIp92DrwYQ4MTW6wI%7C?hl=en","114723886475471121363","10","https://lh3.googleusercontent.com/a-/ALV-UjUdDfMWEwdz9cT5oh4KHHlno_xavKDlhWB1BJNekjZmHYIjxnHX=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114723886475471121363?hl=en","13","Direct Detail URL: https://www.google.com/maps/search/?api=1&query=ChIJO2ehH9VQvk4Rb_E9ot71t_A&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A","5",,,"false","I would highly recommend Fayette Electric.  I had an old 50s fuse box that needed replaced. Brett and crew came out and replaced the box and did a fantastic job at a reasonable price.",,"Fayette Electric","4.7","https://www.google.com/maps/search/?api=1&query=Fayette%20Electric&query_place_id=ChIJO2ehH9VQvk4Rb_E9ot71t_A",
